,es,it,de,nl,fr,en
ma ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
d S,-8.997889450200717,-8.837390855544697,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
 So,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Sol,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lo ,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ha,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
hay,-8.997889450200717,,,,,-8.009141494532972
ay ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
y u,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
cos,-8.304742269640771,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
osa,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
sa ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
a q,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
 lo,-8.997889450200717,-8.144243674984754,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
o j,-8.997889450200717,,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
jus,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ust,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
tif,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ifi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
fiq,-8.997889450200717,,,,-9.107864580386947,
iqu,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
pre,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
rec,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
eci,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
cio,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
Es ,-8.997889450200717,,-9.359708203627006,,,
n C,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 CO,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
COM,-8.304742269640771,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
OME,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,-9.107753783201082
MED,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
EDE,-8.997889450200717,,-9.359708203627006,,,
DER,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-8.414606602641136
ERO,-8.997889450200717,,,,-9.107864580386947,
RO ,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
O S,-8.997889450200717,-8.837390855544697,-9.359708203627006,,,
 Só,-8.997889450200717,,,,,
Sól,-8.997889450200717,,,,,
ólo,-8.997889450200717,,,,,
omi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mid,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
a n,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ag,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
agu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ua ,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
a A,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,,-9.107753783201082
 Au,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Aun,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
unq,-8.997889450200717,-8.837390855544697,,,,
nqu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
a f,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 fo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
fot,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
oto,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ap,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
are,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
ece,-8.997889450200717,-8.837390855544697,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
cen,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
amb,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mbo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
bos,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
os ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
s c,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
i p,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
 pu,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
pud,-8.997889450200717,,,-9.034676602846295,,-9.107753783201082
udi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
die,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ies,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
ese,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ut,-8.997889450200717,-8.144243674984754,,,-9.107864580386947,-9.107753783201082
uti,-8.997889450200717,-8.144243674984754,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
til,-8.997889450200717,-8.144243674984754,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
ili,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
zar,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ars,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
rse,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
e i,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ind,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ndi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
dis,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ist,-8.997889450200717,-8.837390855544697,-8.66656102306706,-8.34152942228635,-9.107864580386947,-8.414606602641136
tin,-8.997889450200717,-8.144243674984754,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
int,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
nta,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
tam,-8.997889450200717,-8.837390855544697,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
ame,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
men,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
La ,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,
o r,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
 re,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ref,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
efl,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
fle,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lej,-8.997889450200717,,,,,
eja,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
ja ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
a l,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
o q,-8.997889450200717,-8.144243674984754,-9.359708203627006,,-9.107864580386947,-9.107753783201082
sir,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
irv,-8.997889450200717,,,,,
rve,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ve ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
a m,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.009252291718838,-9.107753783201082
 ma,-8.997889450200717,-8.837390855544697,-9.359708203627006,-8.34152942228635,-8.414717399827001,-9.107753783201082
mal,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ala,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ad,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
adh,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
dhe,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
her,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
ere,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ren,-8.304742269640771,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
enc,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
nci,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
cia,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
ia ,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mat,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ate,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ter,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
eri,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ria,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ial,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
l m,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 mu,-7.8992771615326065,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
muy,-8.997889450200717,,,,,
uy ,-8.997889450200717,,,,,-9.107753783201082
deb,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ebi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
bil,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Est,-8.997889450200717,-8.837390855544697,,-8.34152942228635,-9.107864580386947,
sto,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
toy,-8.997889450200717,,,,-9.107864580386947,-8.009141494532972
oy ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-8.009141494532972
y b,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ba,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
bas,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ast,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
sta,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
tan,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
cep,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
epc,-8.997889450200717,,,,,
pci,-8.997889450200717,,,,,
ion,-8.997889450200717,-8.144243674984754,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ona,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
con,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
n e,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
o E,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 Es,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Esp,-8.997889450200717,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
spe,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
per,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
era,-8.997889450200717,-8.837390855544697,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
rab,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
aba,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ba ,-8.304742269640771,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
a u,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
n o,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 ol,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
